points_last_5,minutes_per_game_last_5,goals_last_5,assists_last_5,clean_sheets_last_5,bonus_points_last_5,goals_conceded_last_5,yellow_cards_last_5,red_cards_last_5,starts_last_5,transfers_in_last_5,transfers_out_last_5,influence_last_5,creativity_last_5,threat_last_5,player_price_diff_last_5,player_price,xG_per_game_last_5,xA_per_game_last_5,xG_conceded_per_game_last_5,xG_sum_last_5,xA_sum_last_5,xGoals_Conceeded_sum_last_5,home_away_current,fdr_current,actual_gw_points
19,90.0,1,0,3,1,3,0,0,5,46659,82574,100.2,18.4,64.0,0.0,4.9,0.21,0.01,9.28,1.07,0.04,9.47,0,4,1
17,86.2,1,0,2,1,5,1,0,5,47725,75226,91.0,20.2,69.0,0.0,4.9,0.23,0.01,9.28,1.15,0.05,9.1,1,5,2
10,86.2,0,0,1,0,11,1,0,5,46514,77959,46.8,20.4,32.0,0.0,4.9,0.14,0.01,9.28,0.72,0.05,10.08,0,2,1
8,69.6,0,0,0,0,12,1,0,4,41125,80121,46.4,29.4,26.0,0.0,4.9,0.07,0.01,9.28,0.35,0.05,8.37,1,2,2
8,69.6,0,0,0,0,12,1,0,4,22680,68040,44.8,18.9,30.0,0.0,4.9,0.17,0.01,9.28,0.83,0.04,7.26,0,2,7
13,69.6,1,0,0,1,12,2,0,4,17135,57615,100.6,16.9,42.0,0.0,4.9,0.13,0.01,9.28,0.65,0.05,8.82,1,2,1
13,73.4,1,0,0,1,12,2,0,4,19314,48445,111.8,15.6,56.0,0.0,4.9,0.14,0.01,9.28,0.69,0.05,8.93,1,3,2
13,73.4,1,0,0,1,7,2,0,4,20718,35136,122.8,16.2,64.0,0.0,4.9,0.22,0.01,9.28,1.1,0.07,5.9,0,4,1
13,90.0,1,0,0,1,10,3,0,5,18718,29698,148.2,27.0,73.0,0.0,4.9,0.26,0.04,9.28,1.32,0.22,9.2,1,3,2
13,90.0,1,0,0,1,9,3,0,5,16987,27187,134.8,37.1,76.0,0.0,4.9,0.2,0.05,9.28,1.02,0.24,9.04,0,2,1
7,81.0,0,0,0,0,9,2,0,5,14890,25863,81.8,45.8,53.0,0.0,4.9,0.19,0.04,9.28,0.97,0.21,7.76,1,2,1
7,67.2,0,0,0,0,8,1,0,4,9842,26536,75.8,55.4,30.0,0.0,4.9,0.16,0.04,9.28,0.81,0.21,8.47,0,2,3
8,58.2,0,1,0,0,11,2,0,4,6345,29762,82.6,64.5,24.0,0.0,4.9,0.08,0.07,9.28,0.4,0.36,9.71,1,4,2
9,54.8,0,1,0,0,9,1,0,4,4863,27170,75.4,64.3,32.0,0.0,4.9,0.05,0.04,9.28,0.24,0.22,7.14,0,3,2
9,54.8,0,1,0,0,13,1,0,4,4321,24362,81.4,64.0,23.0,0.0,4.9,0.02,0.04,9.28,0.11,0.19,10.31,1,2,10
18,63.8,1,1,0,3,13,1,0,4,4788,22023,129.4,89.6,48.0,0.0,4.9,0.06,0.06,9.28,0.32,0.32,9.28,0,5,2
5,62.25,0,0,0,0,3,2,0,3,5906,6664,57.0,14.7,5.0,0.0,5.0,0.04,0.01,9.370000000000001,0.14,0.04,5.56,0,5,1
6,67.8,0,0,0,0,6,3,0,4,6540,8169,76.0,16.8,7.0,0.0,5.0,0.03,0.01,9.370000000000001,0.14,0.05,8.62,1,2,2
7,80.2,0,0,1,0,6,4,0,5,7473,6400,83.6,17.8,14.0,0.0,5.0,0.03,0.01,9.370000000000001,0.16,0.06,9.24,1,3,2
8,81.6,0,0,1,0,7,3,0,5,7415,6376,74.6,18.4,18.0,0.0,5.0,0.05,0.01,9.370000000000001,0.27,0.07,10.03,0,4,5
11,81.6,0,1,1,0,10,3,0,5,6521,6022,64.2,16.8,22.0,0.0,5.0,0.03,0.01,9.370000000000001,0.15,0.05,10.62,1,2,1
11,86.2,0,1,1,0,10,3,0,5,6410,5471,72.4,19.9,24.0,0.0,5.0,0.04,0.01,9.370000000000001,0.2,0.07,8.6,0,2,0
10,85.25,0,1,1,0,7,2,0,4,6217,6547,53.4,17.8,22.0,0.0,5.0,0.05,0.02,9.370000000000001,0.2,0.06,5.54,1,2,2
10,87.0,0,1,0,0,9,1,0,4,5466,6325,56.4,17.7,21.0,0.0,5.0,0.07,0.02,9.370000000000001,0.27,0.06,6.35,0,2,1
9,80.0,0,1,0,0,8,2,0,4,5206,5883,57.0,27.4,19.0,0.0,5.0,0.04,0.01,9.370000000000001,0.16,0.05,5.55,1,2,2
6,79.5,0,0,0,0,5,2,0,4,4553,5579,52.2,19.4,10.0,0.0,5.0,0.04,0.01,9.370000000000001,0.14,0.05,4.41,0,4,1
6,79.5,0,0,0,0,5,2,0,4,3117,5022,60.8,17.1,8.0,0.0,5.0,0.02,0.01,9.370000000000001,0.09,0.04,5.33,0,3,0
6,79.5,0,0,0,0,5,2,0,4,3013,2944,60.8,17.1,8.0,0.0,5.0,0.02,0.01,9.370000000000001,0.09,0.04,5.33,1,2,3
7,77.25,0,0,1,0,3,2,0,4,2569,2968,63.4,17.9,2.0,0.0,5.0,0.0,0.01,9.370000000000001,0.0,0.04,4.41,1,3,3
9,84.25,0,0,2,0,2,1,0,4,1925,2903,63.0,8.0,0.0,0.0,5.0,0.0,0.01,9.370000000000001,0.0,0.05,4.17,0,5,3
10,84.75,0,0,3,0,1,1,0,4,1912,2573,73.6,4.1,0.0,0.0,5.0,0.0,0.01,9.370000000000001,0.0,0.04,5.97,1,2,3
12,84.75,0,0,4,0,0,0,0,4,2435,2580,75.4,5.3,2.0,0.0,5.0,0.0,0.01,9.370000000000001,0.0,0.04,6.71,0,2,0
12,84.75,0,0,4,0,0,0,0,4,3606,2997,75.4,5.3,2.0,0.0,5.0,0.0,0.01,9.370000000000001,0.0,0.04,6.71,1,2,3
12,90.0,0,0,3,1,1,0,0,4,3940,3099,79.6,16.8,6.0,0.0,5.0,0.0,0.01,9.370000000000001,0.01,0.04,7.24,0,4,2
11,90.0,0,0,2,1,4,0,0,4,3832,3064,92.6,55.5,12.0,0.0,5.0,0.03,0.06,9.370000000000001,0.13,0.24,7.13,1,5,0
8,78.75,0,0,1,1,8,1,0,4,3711,3311,73.0,55.5,12.0,0.0,5.0,0.03,0.06,9.370000000000001,0.13,0.23,7.23,0,2,2
7,78.75,0,0,0,1,10,1,0,4,3368,3475,71.0,56.0,17.0,0.0,5.0,0.05,0.06,9.370000000000001,0.21,0.23,7.54,1,2,1
8,81.0,0,0,0,1,12,2,0,5,2250,3051,91.2,78.5,17.0,0.0,5.0,0.04,0.05,9.370000000000001,0.21,0.24,8.66,0,2,9
14,81.0,1,0,0,2,12,2,0,5,1907,2572,150.4,72.0,37.0,0.0,5.0,0.17,0.08,9.370000000000001,0.83,0.42,10.22,1,2,1
13,72.0,1,0,0,2,9,2,0,4,3009,2406,138.4,34.5,34.0,0.0,5.0,0.16,0.04,9.370000000000001,0.81,0.22,9.97,1,3,1
14,81.0,1,0,0,2,6,2,0,4,3417,2281,147.2,35.4,34.0,0.0,5.0,0.16,0.05,9.370000000000001,0.81,0.23,7.82,0,4,0
12,78.75,1,0,0,2,4,2,0,3,2964,3174,123.0,32.7,27.0,0.0,5.0,0.18,0.06,9.370000000000001,0.73,0.22,5.03,1,3,0
11,75.0,1,0,0,2,2,1,0,2,2578,3305,102.8,10.2,27.0,0.0,5.0,0.24,0.07,9.370000000000001,0.73,0.21,3.91,0,2,2
4,75.0,0,0,0,0,2,1,0,2,2373,3213,39.0,6.5,5.0,0.0,5.0,0.03,0.01,9.370000000000001,0.1,0.04,2.68,1,2,2
5,90.0,0,0,0,0,4,1,0,3,1263,3072,50.4,19.7,4.0,0.0,5.0,0.0,0.02,9.370000000000001,0.0,0.06,5.42,0,2,2
6,84.67,0,0,0,0,8,0,0,3,588,2936,55.0,33.6,4.0,0.0,5.0,0.0,0.03,9.370000000000001,0.0,0.1,7.11,1,4,2
8,86.0,0,0,0,0,10,0,0,4,611,1651,82.2,46.5,4.0,0.0,5.0,0.0,0.04,9.370000000000001,0.0,0.16,8.86,0,3,1
9,77.8,0,0,0,0,13,0,0,5,724,1186,86.2,46.9,6.0,0.0,5.0,0.0,0.03,9.370000000000001,0.0,0.17,10.87,1,2,0
7,74.75,0,0,0,0,12,0,0,4,849,1090,71.2,43.8,4.0,0.0,5.0,0.0,0.04,9.370000000000001,0.0,0.15,9.37,0,5,0
31,88.0,2,3,0,3,9,1,0,5,1039957,152511,192.8,121.0,77.0,0.0,6.2,0.3,0.16,7.209999999999999,1.52,0.81,11.96,1,2,4
26,90.0,2,1,1,3,8,1,0,5,1430506,206965,181.4,184.8,105.0,0.3,6.3,0.31,0.36,7.209999999999999,1.56,1.82,10.71,1,3,2
22,90.0,1,1,1,3,9,0,0,5,1453644,345266,143.8,200.1,61.0,0.3,6.3,0.15,0.37,7.209999999999999,0.75,1.87,11.14,0,4,2
17,90.0,1,0,1,1,12,0,0,5,1175890,432411,132.4,233.3,65.0,0.3,6.3,0.16,0.45,7.209999999999999,0.82,2.25,11.73,1,2,2
12,86.4,0,0,1,1,10,0,0,5,1042952,569923,90.8,245.0,41.0,0.2,6.3,0.05,0.44,7.209999999999999,0.25,2.19,8.84,0,2,2
12,86.4,0,0,1,1,10,0,0,5,739927,721914,86.6,214.2,46.0,0.0,6.2,0.06,0.37,7.209999999999999,0.31,1.87,7.18,1,2,11
19,86.4,0,2,0,3,12,0,0,5,366886,799397,96.2,196.7,21.0,-0.2,6.1,0.08,0.26,7.209999999999999,0.38,1.32,7.79,0,2,2
19,86.4,0,2,0,3,11,0,0,5,449050,678089,101.0,219.8,21.0,-0.1,6.2,0.07,0.31,7.209999999999999,0.34,1.53,7.11,1,2,1
18,86.4,0,2,0,3,8,1,0,5,421437,655044,102.6,176.0,17.0,-0.1,6.2,0.06,0.19,7.209999999999999,0.32,0.97,5.97,0,4,8
24,90.0,1,2,0,5,8,2,0,5,399314,578855,132.4,151.0,35.0,-0.1,6.2,0.25,0.2,7.209999999999999,1.26,0.99,6.97,0,3,2
24,90.0,1,2,0,5,10,2,0,5,418288,442016,134.0,140.5,43.0,-0.1,6.1,0.25,0.2,7.209999999999999,1.24,0.99,7.91,1,2,3
16,90.0,1,0,1,2,8,2,0,5,422186,375449,98.2,87.5,48.0,0.0,6.1,0.24,0.1,7.209999999999999,1.2,0.51,6.88,1,3,3
17,90.0,1,0,2,2,7,2,0,5,149616,418937,96.6,89.5,48.0,-0.1,6.1,0.24,0.08,7.209999999999999,1.2,0.39,6.52,0,5,6
22,90.0,1,1,3,2,6,1,0,5,114749,394736,109.8,96.7,47.0,-0.2,6.0,0.23,0.09,7.209999999999999,1.17,0.46,8.32,1,2,3
17,90.0,0,1,4,0,5,0,0,5,133616,306896,83.4,91.5,46.0,-0.2,6.0,0.06,0.08,7.209999999999999,0.32,0.39,9.06,0,2,9
24,90.0,1,1,4,3,2,1,0,5,213694,335828,119.2,144.1,52.0,-0.1,6.0,0.21,0.12,7.209999999999999,1.07,0.59,8.95,1,2,10
31,90.0,2,1,3,6,3,1,0,5,221051,319226,159.4,191.4,59.0,-0.1,6.0,0.35,0.16,7.209999999999999,1.75,0.79,9.47,0,4,2
30,90.0,2,1,2,6,6,1,0,5,245870,276704,162.2,204.6,59.0,-0.1,6.0,0.39,0.17,7.209999999999999,1.96,0.87,9.36,1,5,2
26,90.0,2,0,1,6,12,1,0,5,273862,278373,135.6,188.3,58.0,0.0,6.0,0.39,0.16,7.209999999999999,1.94,0.78,10.34,0,2,2
25,90.0,2,0,0,6,14,1,0,5,262544,316343,136.6,204.9,44.0,0.0,6.0,0.38,0.18,7.209999999999999,1.89,0.89,10.65,1,2,2
18,90.0,1,0,0,3,14,0,0,5,155445,283753,102.6,177.2,36.0,0.0,6.0,0.23,0.14,7.209999999999999,1.17,0.7,9.54,0,2,5
13,85.0,0,1,0,0,14,0,0,5,132531,282958,79.6,151.5,19.0,-0.1,5.9,0.08,0.14,7.209999999999999,0.38,0.69,10.38,1,2,1
12,76.0,0,1,0,0,13,0,0,5,120919,275244,65.0,98.8,16.0,-0.1,5.9,0.02,0.09,7.209999999999999,0.11,0.47,9.68,1,3,1
11,59.2,0,1,0,0,7,0,0,4,125137,226611,61.4,110.2,21.0,-0.1,5.9,0.09,0.17,7.209999999999999,0.46,0.85,6.04,0,4,2
11,57.8,0,1,0,0,8,0,0,4,109762,197870,57.6,90.5,18.0,-0.1,5.9,0.08,0.14,7.209999999999999,0.42,0.72,7.19,1,3,2
11,57.8,0,1,0,0,7,0,0,4,89880,191317,51.8,91.8,14.0,-0.1,5.9,0.08,0.15,7.209999999999999,0.38,0.73,7.03,0,2,10
16,62.8,1,0,0,3,7,0,0,4,77683,180634,71.8,57.9,30.0,-0.1,5.8,0.12,0.09,7.209999999999999,0.58,0.47,6.52,1,2,2
17,67.4,1,0,0,3,6,0,0,4,84369,168273,85.2,100.9,39.0,-0.1,5.8,0.13,0.13,7.209999999999999,0.66,0.66,8.35,0,2,2
18,84.2,1,0,0,3,11,0,0,5,50060,184663,98.8,107.5,34.0,-0.1,5.8,0.06,0.1,7.209999999999999,0.31,0.5,10.8,1,4,1
17,70.8,1,0,0,3,8,0,0,4,48643,160864,89.0,110.7,34.0,-0.1,5.8,0.06,0.1,7.209999999999999,0.31,0.51,7.12,0,3,1
16,61.8,1,0,0,3,9,0,0,3,46759,140824,95.6,112.8,35.0,-0.1,5.8,0.08,0.11,7.209999999999999,0.39,0.55,8.29,1,2,8
14,61.8,1,0,0,1,9,0,0,3,45963,128921,88.4,110.0,40.0,-0.1,5.7,0.07,0.11,7.209999999999999,0.34,0.54,7.21,0,5,2
11,14.4,1,0,0,1,4,0,0,0,47059,24699,52.2,13.3,15.0,0.0,6.5,0.01,0.0,12.059999999999999,0.05,0.01,1.99,0,4,1
11,18.8,1,0,0,1,5,0,0,0,39424,26335,54.6,14.2,32.0,0.0,6.5,0.02,0.0,12.059999999999999,0.08,0.02,2.21,1,2,1
11,32.2,1,0,0,1,4,1,0,1,34666,27645,55.4,21.5,44.0,0.0,6.5,0.02,0.02,12.059999999999999,0.08,0.12,2.24,0,2,11
21,47.0,2,1,0,2,6,1,0,2,39240,28058,91.8,43.4,79.0,0.0,6.5,0.14,0.07,12.059999999999999,0.72,0.34,2.91,1,2,1
21,61.4,2,1,0,2,8,2,0,3,122467,27483,92.4,71.0,81.0,0.0,6.5,0.15,0.08,12.059999999999999,0.76,0.39,4.23,0,2,10
24,76.6,1,3,0,3,9,2,0,4,238207,34865,86.8,91.7,83.0,0.1,6.6,0.15,0.15,12.059999999999999,0.74,0.77,5.5,1,2,9
32,90.0,2,3,0,5,8,2,0,5,299796,66041,129.2,112.3,94.0,0.1,6.6,0.2,0.21,12.059999999999999,0.99,1.03,6.01,0,4,2
33,89.4,2,3,0,5,8,1,0,5,367795,74236,133.8,120.8,93.0,0.1,6.6,0.21,0.21,12.059999999999999,1.03,1.07,6.81,0,3,2
24,84.0,1,2,0,4,9,1,0,5,430028,87731,102.4,107.9,58.0,0.2,6.7,0.08,0.17,12.059999999999999,0.39,0.85,6.95,1,2,16
39,83.2,3,2,1,7,7,0,0,5,371976,121631,174.8,96.4,79.0,0.2,6.7,0.17,0.2,12.059999999999999,0.87,1.01,5.95,1,3,9
38,83.2,4,0,2,7,6,1,0,5,417121,121759,189.4,70.9,89.0,0.1,6.7,0.21,0.13,12.059999999999999,1.03,0.65,5.59,0,5,3
32,83.2,3,0,3,5,5,1,0,5,531248,110499,149.2,50.7,65.0,0.2,6.8,0.16,0.08,12.059999999999999,0.79,0.39,7.39,1,2,0
30,82.25,3,0,3,5,4,1,0,4,639817,139563,139.6,34.9,54.0,0.3,6.9,0.19,0.06,12.059999999999999,0.75,0.25,5.77,0,2,0
28,88.67,3,0,3,5,0,1,0,3,621437,609370,132.4,24.4,54.0,0.1,6.8,0.25,0.08,12.059999999999999,0.75,0.25,4.23,1,2,5
17,90.0,1,1,2,2,1,1,0,3,614576,692705,63.8,24.6,31.0,0.1,6.8,0.08,0.08,12.059999999999999,0.23,0.23,4.76,0,4,2
10,90.0,0,1,1,0,4,0,0,3,483238,695096,39.2,34.2,39.0,0.1,6.8,0.08,0.08,12.059999999999999,0.24,0.24,4.65,1,5,1
8,90.0,0,1,0,0,10,1,0,3,323966,710015,39.0,37.3,74.0,0.0,6.8,0.11,0.08,12.059999999999999,0.32,0.24,5.63,0,2,1
9,90.0,0,1,0,0,12,2,0,4,163387,715393,43.0,43.9,90.0,-0.1,6.8,0.11,0.07,12.059999999999999,0.42,0.27,8.42,1,2,5
14,90.0,0,2,0,0,14,2,0,5,148378,258203,62.4,76.4,116.0,0.0,6.8,0.11,0.15,12.059999999999999,0.54,0.77,9.15,0,2,5
14,90.0,0,2,0,0,14,2,0,5,156824,161726,83.6,94.8,145.0,0.0,6.8,0.22,0.13,12.059999999999999,1.08,0.65,10.69,1,2,2
14,90.0,0,2,0,0,13,2,0,5,185152,162502,75.4,109.4,134.0,0.0,6.8,0.23,0.14,12.059999999999999,1.14,0.68,10.54,1,3,1
14,90.0,0,2,0,0,8,2,0,5,277965,139548,68.0,117.5,115.0,0.0,6.8,0.22,0.17,12.059999999999999,1.12,0.86,7.51,0,4,12
25,90.0,1,3,0,2,10,1,0,5,269657,196146,133.4,141.0,129.0,0.0,6.8,0.26,0.2,12.059999999999999,1.3,1.02,8.79,1,3,2
22,90.0,1,2,0,2,9,1,0,5,282741,182637,128.8,116.2,115.0,0.0,6.8,0.25,0.11,12.059999999999999,1.26,0.54,9.02,0,2,2
19,90.0,1,1,0,2,9,1,0,5,282514,184883,98.8,84.4,97.0,0.0,6.8,0.16,0.1,12.059999999999999,0.81,0.48,7.81,1,2,2
19,90.0,1,1,0,2,9,1,0,5,262362,197976,103.0,90.3,98.0,0.0,6.8,0.15,0.12,12.059999999999999,0.73,0.62,10.45,0,2,2
20,88.8,1,1,0,2,13,0,0,5,158981,250324,103.0,80.7,84.0,0.0,6.8,0.13,0.09,12.059999999999999,0.65,0.44,12.29,1,4,5
13,88.8,0,1,0,0,11,0,0,5,158199,195023,64.8,67.9,77.0,0.0,6.8,0.08,0.06,12.059999999999999,0.4,0.32,9.97,0,3,2
13,88.8,0,1,0,0,15,0,0,5,112240,197416,74.4,64.5,80.0,-0.1,6.7,0.07,0.06,12.059999999999999,0.35,0.31,13.14,1,2,5
16,88.8,0,2,0,0,15,0,0,5,84713,198480,95.0,96.4,87.0,-0.1,6.7,0.2,0.14,12.059999999999999,1.0,0.71,12.06,0,5,7
19,39.2,3,0,0,0,4,1,0,2,4451,7361,105.0,23.6,87.0,0.0,5.4,0.11,0.17,9.0,0.56,0.87,4.29,0,2,1
19,42.8,3,0,0,0,3,1,0,3,25155,9506,112.0,18.6,61.0,-0.1,5.4,0.04,0.11,9.0,0.22,0.53,4.1,1,5,8
22,52.8,3,0,0,2,4,1,0,4,26551,18519,111.6,7.5,67.0,-0.1,5.4,0.12,0.01,9.0,0.61,0.04,4.57,1,3,10
31,60.8,4,0,0,5,5,1,0,4,62967,26478,157.2,20.1,107.0,-0.1,5.4,0.17,0.03,9.0,0.84,0.14,4.96,0,2,4
29,72.8,3,1,0,5,4,2,0,5,165325,33532,143.0,56.8,102.0,-0.1,5.4,0.26,0.14,9.0,1.28,0.68,4.6,1,3,7
30,79.0,3,1,0,5,5,2,0,5,197616,63848,143.2,78.8,116.0,0.0,5.4,0.32,0.15,9.0,1.6,0.77,5.12,0,2,5
34,88.0,3,2,0,5,7,2,0,5,529654,71523,161.4,121.6,130.0,0.1,5.5,0.37,0.17,9.0,1.86,0.83,5.65,1,3,2
28,89.0,2,2,0,3,7,1,0,5,600534,117474,130.2,124.2,111.0,0.1,5.5,0.34,0.17,9.0,1.68,0.86,5.55,0,3,7
25,90.0,2,2,0,0,9,1,0,5,663552,150924,114.6,109.8,96.0,0.1,5.5,0.48,0.15,9.0,2.39,0.77,7.38,0,5,1
22,90.0,2,1,0,0,10,1,0,5,609329,188099,93.0,74.9,103.0,0.2,5.6,0.4,0.05,9.0,1.99,0.23,9.66,1,2,10
25,90.0,2,1,1,2,8,1,0,5,809262,181040,96.6,69.1,96.0,0.2,5.6,0.37,0.03,9.0,1.85,0.14,8.32,1,2,2
22,90.0,2,0,1,2,7,1,0,5,925241,187938,76.2,28.9,91.0,0.2,5.7,0.33,0.02,9.0,1.63,0.08,8.05,0,3,2
22,90.0,2,0,1,2,9,1,0,5,981147,247134,76.8,29.8,100.0,0.3,5.8,0.3,0.02,9.0,1.49,0.12,8.49,1,3,2
17,90.0,1,0,1,2,7,1,0,5,914381,367334,50.2,39.5,93.0,0.3,5.8,0.14,0.02,9.0,0.7,0.11,7.7,0,2,14
30,81.0,3,0,1,5,6,0,0,5,919761,421571,114.2,38.3,128.0,0.1,5.7,0.38,0.02,9.0,1.92,0.11,6.13,1,2,6
26,81.0,2,1,1,3,6,0,0,5,876811,490759,98.0,32.1,152.0,0.1,5.7,0.37,0.11,9.0,1.87,0.53,5.76,0,3,0
24,78.75,2,1,1,3,5,0,0,4,443074,1095478,93.2,28.0,143.0,0.0,5.7,0.46,0.13,9.0,1.83,0.52,4.97,1,3,0
22,75.0,2,1,1,3,2,0,0,3,317080,1182872,89.8,23.8,126.0,-0.2,5.6,0.57,0.15,9.0,1.71,0.44,3.83,0,3,0
20,67.5,2,1,1,3,1,0,0,2,283590,1090975,85.8,13.2,108.0,-0.2,5.6,0.78,0.22,9.0,1.56,0.44,1.78,1,2,0
6,90.0,0,1,1,0,0,0,0,1,268051,1034786,20.4,11.8,50.0,-0.2,5.5,0.24,0.43,9.0,0.24,0.43,0.46,0,4,2
2,87.0,0,0,0,0,1,0,0,1,104346,986093,4.6,12.1,11.0,-0.2,5.5,0.3,0.06,9.0,0.3,0.06,1.04,1,2,3
5,86.0,0,0,1,0,1,0,0,2,701310,382049,4.6,16.9,19.0,-0.1,5.6,0.15,0.06,9.0,0.3,0.12,1.52,0,4,0
5,86.0,0,0,1,0,1,0,0,2,713536,589874,4.6,16.9,19.0,0.0,5.6,0.15,0.06,9.0,0.3,0.12,1.52,1,2,0
5,86.0,0,0,1,0,1,0,0,2,712376,697231,4.6,16.9,19.0,-0.1,5.5,0.15,0.06,9.0,0.3,0.12,1.52,0,4,0
5,86.0,0,0,1,0,1,0,0,2,674515,720139,4.6,16.9,19.0,-0.1,5.4,0.15,0.06,9.0,0.3,0.12,1.52,0,2,0
3,85.0,0,0,1,0,0,0,0,1,648065,703490,0.0,4.8,8.0,-0.1,5.4,0.0,0.06,9.0,0.0,0.06,0.48,1,2,0
0,0.0,0,0,0,0,0,0,0,0,16728,703604,0.0,0.0,0.0,-0.2,5.4,0.0,0.0,9.0,0.0,0.0,0.0,0,2,1
1,31.0,0,0,0,0,0,0,0,0,13226,301856,0.2,0.7,7.0,-0.2,5.4,0.14,0.0,9.0,0.14,0.0,0.37,1,5,0
1,40.5,0,0,0,0,1,1,0,1,60978,135962,4.2,11.5,9.0,-0.1,5.4,0.07,0.0,9.0,0.14,0.01,0.91,1,2,2
3,57.0,0,0,0,0,2,1,0,2,108796,80003,9.4,16.7,46.0,0.0,5.4,0.1,0.11,9.0,0.3,0.34,2.79,1,2,6
9,65.25,1,0,0,0,3,2,0,3,114252,82452,48.6,27.5,91.0,0.0,5.4,0.13,0.1,9.0,0.53,0.38,3.38,0,5,7
16,69.4,2,0,0,0,8,2,0,4,116377,79170,81.8,32.6,110.0,0.0,5.4,0.14,0.08,9.0,0.68,0.39,6.67,1,2,2
17,81.2,2,0,0,0,11,2,0,5,109676,82675,81.6,36.9,118.0,0.0,5.4,0.22,0.08,9.0,1.12,0.4,9.0,0,5,2
8,80.2,0,0,1,0,10,2,0,5,1878,3108,52.6,57.8,24.0,0.0,4.9,0.03,0.02,9.95,0.15,0.1,9.05,0,2,4
10,80.6,0,1,1,0,10,3,0,5,2592,3512,36.0,37.0,11.0,-0.1,4.9,0.03,0.01,9.95,0.14,0.07,9.48,1,5,2
11,83.0,0,1,1,0,7,3,0,5,1878,3437,36.2,33.2,9.0,-0.1,4.9,0.02,0.01,9.95,0.09,0.04,8.25,1,3,2
11,78.6,0,1,0,0,8,2,0,5,2091,2729,28.8,29.8,9.0,-0.1,4.9,0.01,0.01,9.95,0.06,0.03,8.06,0,2,1
11,71.6,0,1,0,0,7,1,0,5,2496,2483,33.0,33.2,5.0,-0.1,4.9,0.01,0.01,9.95,0.03,0.04,6.7,1,3,1
10,54.4,0,1,0,0,4,1,0,4,2439,2444,15.8,11.2,2.0,0.0,4.9,0.0,0.01,9.95,0.02,0.03,4.24,0,2,0
6,45.75,0,0,0,0,3,0,0,3,2166,2451,15.8,8.9,2.0,0.0,4.9,0.0,0.01,9.95,0.02,0.03,2.35,1,3,1
5,50.75,0,0,0,0,3,1,0,3,1883,2303,21.4,24.8,6.0,0.0,4.9,0.03,0.03,9.95,0.12,0.12,2.13,0,3,1
4,56.25,0,0,0,0,5,2,0,3,1561,2179,21.2,56.7,6.0,0.0,4.9,0.02,0.06,9.95,0.1,0.26,3.96,0,5,0
3,60.0,0,0,0,0,4,2,0,2,1031,2251,16.4,50.9,6.0,0.0,4.9,0.03,0.08,9.95,0.1,0.24,3.43,1,2,3
5,88.67,0,0,1,0,4,2,0,3,1059,1781,17.6,52.6,6.0,0.0,4.9,0.03,0.08,9.95,0.1,0.25,4.17,1,2,2
7,89.0,0,0,1,0,5,2,0,4,808,1551,29.0,62.9,6.0,0.0,4.9,0.02,0.07,9.95,0.1,0.28,4.96,0,3,2
8,90.0,0,0,1,0,7,1,0,4,758,1297,34.8,60.9,4.0,0.0,4.9,0.0,0.06,9.95,0.0,0.26,5.6,1,3,2
9,90.0,0,0,1,0,5,0,0,4,647,1202,58.8,44.0,11.0,0.0,4.9,0.02,0.08,9.95,0.08,0.31,4.81,0,2,2
11,90.0,0,0,1,0,6,0,0,5,697,812,85.8,50.6,15.0,0.0,4.9,0.04,0.1,9.95,0.19,0.48,6.97,1,2,3
11,88.8,0,0,1,0,6,0,0,5,701,860,98.4,54.3,32.0,0.0,4.9,0.05,0.1,9.95,0.27,0.49,6.54,0,3,0
9,88.5,0,0,1,0,5,0,0,4,669,1158,87.0,44.0,32.0,0.0,4.9,0.07,0.12,9.95,0.27,0.46,5.75,1,3,1
8,68.0,0,0,1,0,3,0,0,3,612,1220,75.6,29.1,30.0,0.0,4.9,0.07,0.1,9.95,0.27,0.39,5.56,0,3,5
11,67.75,0,1,1,0,4,0,0,3,605,1087,76.8,27.1,23.0,0.0,4.9,0.05,0.05,9.95,0.19,0.21,5.18,1,2,2
11,60.75,0,1,1,0,4,0,0,3,754,1082,59.6,24.3,21.0,0.0,4.9,0.02,0.02,9.95,0.08,0.07,4.66,0,4,14
22,62.25,2,1,0,3,5,1,0,3,738,1080,124.4,21.4,40.0,0.0,4.9,0.12,0.02,9.95,0.47,0.1,5.97,1,2,3
25,67.8,2,1,1,3,5,1,0,4,21410,2246,141.8,46.0,57.0,0.0,4.9,0.12,0.03,9.95,0.59,0.13,6.55,0,4,0
24,82.75,2,1,1,3,4,1,0,4,23724,6893,136.8,45.0,57.0,0.0,4.9,0.15,0.03,9.95,0.59,0.12,5.6,1,2,2
21,83.0,2,0,1,3,3,1,0,4,24251,13124,134.8,58.3,59.0,0.0,4.9,0.15,0.08,9.95,0.59,0.32,6.63,0,4,2
21,88.25,2,0,1,3,4,1,0,4,24428,14466,143.0,57.1,57.0,0.0,4.9,0.15,0.08,9.95,0.59,0.3,5.96,0,2,1
8,88.25,0,0,1,0,4,1,0,4,25673,15311,74.0,57.7,30.0,0.0,4.9,0.09,0.06,9.95,0.35,0.26,5.23,1,2,1
6,88.25,0,0,0,0,6,2,0,4,5044,15728,82.4,53.4,26.0,0.0,4.9,0.07,0.13,9.95,0.27,0.51,5.78,0,2,0
